Dish,Count,Avg_Rating
taiwanese,100,4.660000000000001
rangoon,100,4.479999999999998
pappardelle,97,4.752577319587629
chia,97,4.587628865979381
arancini,96,4.718749999999999
nugget,96,4.614583333333333
ganache,93,4.645161290322581
yellowtail,93,4.602150537634409
puri,92,4.717391304347824
mascarpone,90,4.577777777777779
lava,88,4.761363636363636
cocoa,86,4.488372093023254
unicorn,86,4.1395348837209305
swordfish,84,4.845238095238094
croquette,84,4.654761904761905
parmigiana,84,4.511904761904761
peppercorn,83,4.783132530120483
oregano,82,4.719512195121952
sakura,82,4.609756097560975
omlette,82,4.597560975609754
mignon,82,4.2439024390243905
atlantic,80,4.799999999999999
crabmeat,80,4.599999999999998
churro,80,4.5875
prawn,80,4.312500000000001
charlotte,79,4.632911392405064
mussel,79,4.594936708860759
gyoza,77,4.77922077922078
tostada,76,4.776315789473683
seabass,76,4.5657894736842115
bingsoo,76,4.289473684210525
poblano,74,4.864864864864863
horchata,74,4.851351351351352
korma,74,4.797297297297296
panang,74,4.783783783783784
sicilian,74,4.756756756756758
adobo,73,4.739726027397261
broccolini,73,4.602739726027397
hakka,72,4.708333333333332
kofta,72,4.486111111111111
meringue,70,4.714285714285714
alaskan,69,4.855072463768117
tiki,69,4.7971014492753605
crudo,69,4.550724637681161
focaccia,68,4.838235294117647
slush,67,4.477611940298507
chix,66,4.636363636363636
pilsner,66,4.439393939393941
lavash,65,4.769230769230767
fog,64,4.703125
frappe,63,4.238095238095238
macchiato,62,4.806451612903226
ranchero,62,4.774193548387097
diablo,61,4.868852459016393
toffee,61,4.852459016393443
pakora,61,4.754098360655738
oreos,61,4.672131147540984
americano,59,4.508474576271188
tapioca,59,4.440677966101698
hazelnut,58,4.758620689655174
burrata,58,4.672413793103448
macaron,58,4.603448275862069
hamachi,58,4.55172413793103
cardamom,57,4.807017543859649
chive,57,4.5263157894736805
leche,57,4.4912280701754375
scottish,57,4.403508771929825
lychee,56,4.9821428571428585
malai,56,4.5
katsu,56,4.392857142857143
urchin,55,4.618181818181817
kalbi,53,4.811320754716981
shiso,53,4.754716981132075
moroccan,52,4.846153846153846
arizona,52,4.576923076923076
salade,52,4.346153846153847
tempeh,51,4.784313725490196
kobe,51,4.588235294117645
canadian,50,4.7
bingsu,50,4.28
singapore,49,4.9183673469387745
fresca,49,4.755102040816328
doughnut,49,4.755102040816326
ebi,49,4.1020408163265305
tapenade,48,4.895833333333333
shanghai,48,4.812500000000003
unagi,48,4.666666666666665
multigrain,48,4.395833333333332
siu,47,4.659574468085108
guava,46,5.0
hibiscus,45,4.866666666666665
farro,44,4.568181818181817
volcano,44,4.522727272727273
sherry,44,4.500000000000001
tikka,43,4.651162790697675
whisky,43,4.441860465116279
marmalade,41,4.6829268292682915
chirashi,40,4.725000000000002
piggy,40,4.35
chicharron,39,4.641025641025641
hawaii,39,4.589743589743589
tibs,39,4.435897435897436
gingerbread,38,4.789473684210527
beurre,37,4.972972972972973
zaatar,37,4.675675675675675
tagliatelle,37,4.648648648648648
icecream,37,4.594594594594595
tamarind,36,4.750000000000001
gelee,36,4.472222222222222
buttercream,35,4.857142857142857
macaroon,35,4.8285714285714265
relleno,35,4.514285714285714
laksa,35,4.457142857142857
rhubarb,34,5.0
pomodoro,34,4.911764705882353
tomatillo,34,4.882352941176471
kabab,34,4.794117647058824
aburi,34,4.617647058823529
handroll,34,4.5882352941176485
gastrique,34,4.323529411764706
poivre,33,4.757575757575758
omakase,32,4.84375
tataki,32,4.6875
gilbert,32,4.593750000000002
butterscotch,32,4.593749999999999
butterfly,31,4.0
diavolo,30,4.966666666666667
funghi,30,4.733333333333333
wellington,30,4.733333333333333
macadamia,30,4.666666666666667
mochi,30,4.266666666666667
cruffin,29,4.5517241379310365
liqueur,29,4.448275862068965
ontario,29,4.275862068965518
manchego,27,5.0
ribbon,27,4.666666666666666
yakitori,26,4.8076923076923075
langoustine,26,4.615384615384614
manchurian,26,4.307692307692308
mignonette,25,5.0
striploin,25,4.84
peruvian,25,4.84
poppyseed,25,4.8
sichuan,25,4.8
tonkatsu,25,4.720000000000001
