Dish,Count,Avg_Rating
almond,73,4.616438356164384
hamburger,73,4.2739726027397245
nutella,73,3.9863013698630128
calamari,72,4.736111111111111
valentine,71,4.619718309859155
roast,71,4.112676056338026
papaya,70,4.557142857142854
san,69,4.8985507246376825
dosa,69,4.695652173913044
tempe,68,4.514705882352942
fondue,68,4.455882352941177
celery,68,4.323529411764705
shack,68,4.235294117647058
vinegar,67,4.656716417910448
buttery,67,4.656716417910446
romaine,67,4.507462686567166
masala,66,4.818181818181819
risotto,66,4.742424242424244
pastry,66,4.666666666666669
cherry,66,4.651515151515152
clam,65,4.476923076923079
blossom,64,4.093749999999998
vietnamese,63,4.793650793650795
cheesecake,63,4.682539682539683
beet,63,4.619047619047618
brewing,63,4.50793650793651
bella,63,4.285714285714286
enchiladas,62,4.741935483870967
nigiri,62,4.725806451612905
masa,62,4.306451612903226
whiskey,61,4.852459016393441
souffle,61,4.737704918032788
pig,61,4.459016393442623
carolina,60,4.950000000000001
baguette,60,4.716666666666669
chaat,60,4.3500000000000005
berry,59,4.8813559322033875
yogurt,59,4.661016949152542
scoop,59,4.220338983050848
bourbon,58,4.931034482758622
mediterranean,58,4.793103448275862
brewery,58,4.79310344827586
gumbo,58,4.741379310344826
caramel,58,4.517241379310345
paradise,58,4.500000000000002
dragon,58,4.5
arugula,57,4.736842105263157
meatball,57,4.719298245614035
charcuterie,57,4.63157894736842
feta,57,4.473684210526315
quail,56,4.8928571428571415
sangria,56,4.875
stout,56,4.732142857142857
lemonade,56,4.660714285714284
bleu,56,4.553571428571429
goose,56,4.392857142857145
colorado,56,4.374999999999999
coriander,55,4.745454545454545
fiesta,55,4.672727272727273
pollo,55,4.527272727272729
steakhouse,55,4.490909090909094
caprese,55,4.4727272727272736
soba,54,4.666666666666666
reuben,54,4.6111111111111125
confit,54,4.444444444444444
pea,54,4.351851851851852
lump,54,3.8518518518518516
biscuit,53,4.603773584905662
scramble,53,4.60377358490566
ravioli,53,4.60377358490566
kouign,53,4.452830188679243
samosa,52,4.5961538461538485
empanadas,52,4.576923076923077
squid,52,4.499999999999999
scallop,51,4.764705882352944
horchata,51,4.7450980392156845
gnocchi,51,4.725490196078433
mahi,51,4.431372549019606
parmesan,50,4.56
gooey,50,4.440000000000003
rosewater,50,4.16
dumpling,49,4.9183673469387745
creme,49,4.673469387755102
alfredo,49,4.571428571428569
loaf,49,4.530612244897958
roti,49,4.448979591836736
rub,49,4.448979591836734
pudding,48,4.687500000000002
marrow,48,4.666666666666666
lasagna,48,4.604166666666668
mackerel,48,4.604166666666666
pecorino,48,4.5625
snapper,48,4.479166666666666
custard,48,4.4375
march,48,4.395833333333332
raisin,48,4.208333333333333
aioli,47,5.0
cumin,47,4.76595744680851
portobello,47,4.574468085106382
boston,47,4.29787234042553
barley,47,4.25531914893617
herbs,47,4.106382978723405
oyster,47,4.063829787234043
sirloin,46,4.8260869565217375
pretzel,46,4.782608695652174
whip,46,4.739130434782608
vanilla,46,4.652173913043478
smoked,45,4.977777777777778
tangy,45,4.822222222222224
basmati,45,4.644444444444442
colada,45,4.466666666666665
brulee,45,4.288888888888888
blueberry,44,4.818181818181819
meatloaf,44,4.795454545454544
ceviche,44,4.659090909090909
shawarma,44,4.59090909090909
edamame,44,4.363636363636363
jerky,44,4.250000000000001
pumpkin,43,4.767441860465116
sum,43,4.488372093023257
rum,43,4.162790697674419
teriyaki,43,4.139534883720929
jar,43,4.093023255813954
gelato,42,4.785714285714286
jam,42,4.761904761904762
benny,42,4.690476190476189
marinade,42,4.619047619047619
fruity,42,4.500000000000001
spanish,42,4.380952380952381
artisan,42,4.333333333333333
flatbread,42,4.238095238095238
biryani,42,4.190476190476191
raspberry,41,4.804878048780489
truffle,41,4.780487804878047
jambalaya,41,4.7317073170731705
enchilada,41,4.6829268292682915
granola,41,4.634146341463414
hawaiian,41,4.536585365853658
herb,41,4.463414634146343
handmade,41,4.317073170731708
noir,40,4.425
jello,40,4.075
tilapia,39,4.692307692307692
walnut,39,4.6410256410256405
mash,39,4.512820512820513
rocky,39,3.9743589743589745
polish,38,4.842105263157895
tiramisu,38,4.789473684210527
macaroni,38,4.6842105263157885
banchan,38,4.421052631578947
harvest,38,4.289473684210525
muffin,38,4.2631578947368425
paella,37,4.702702702702703
wasabi,37,4.45945945945946
montreal,37,4.459459459459459
kung,37,4.270270270270269
tendon,37,4.243243243243243
macaron,36,4.833333333333333
bird,36,4.805555555555555
cereal,36,4.583333333333333
galbi,35,4.742857142857141
dungeness,35,4.2857142857142865
shoyu,34,4.852941176470588
sriracha,34,4.852941176470588
parma,34,4.764705882352941
lentil,34,4.735294117647059
bistro,34,4.705882352941177
