Dish,Count,Avg_Rating
stromboli,22,4.681818181818181
salade,21,5.0
hakka,21,5.0
relleno,21,4.666666666666667
whisky,20,4.75
tarragon,20,4.75
siu,20,4.75
manchurian,20,4.5
currant,19,5.0
sicilian,19,4.894736842105263
moroccan,19,4.7368421052631575
swordfish,19,4.526315789473684
malai,19,4.473684210526316
laksa,19,4.421052631578948
shanghai,19,4.368421052631579
crudo,19,4.263157894736842
takoyaki,18,4.888888888888889
macaroon,18,4.777777777777778
lumpia,18,4.333333333333333
icecream,17,4.9411764705882355
macadamia,17,4.823529411764706
scottish,17,4.823529411764706
guava,17,4.764705882352941
singapore,17,4.705882352941177
funghi,16,5.0
tapenade,16,5.0
ontario,16,4.624999999999999
kabab,16,4.624999999999999
tobiko,15,5.0
shiso,15,4.866666666666666
gingerbread,15,4.8
chix,15,4.666666666666667
gelee,15,4.4
cruffin,15,4.4
piggy,14,5.0
mochi,14,5.0
handroll,14,4.571428571428571
chirashi,14,4.5
bingsu,14,4.428571428571429
manchego,14,4.428571428571429
gastrique,13,4.923076923076923
agua,12,5.0
macchiato,12,4.833333333333333
ribbon,12,4.166666666666667
arizona,11,4.818181818181818
moco,11,4.545454545454546
yakitori,11,4.545454545454546
butterfly,10,5.0
kiwi,10,4.6
slushie,10,4.4
yaki,10,4.4
yuzu,10,4.2
molcajete,9,5.0
omakase,9,4.111111111111111
kalua,9,4.0
donburi,8,5.0
diavolo,8,5.0
pierogi,8,4.875
teppanyaki,8,4.625
striploin,8,4.5
pittsburgh,8,4.25
tataki,7,5.0
scottsdale,7,4.857142857142857
yakisoba,7,4.428571428571429
kalbi,7,4.428571428571429
steakburger,6,5.0
souvlaki,6,4.833333333333333
lollipop,6,4.166666666666667
langoustine,5,5.0
pomodoro,5,5.0
sorbetto,5,4.8
ikura,5,4.8
mignonette,5,4.8
sukiyaki,5,4.2
mocktail,4,5.0
poppyseed,4,5.0
gilbert,4,5.0
togarashi,4,5.0
zaatar,4,5.0
okonomiyaki,4,4.25
kouign,3,5.0
jerusalem,3,5.0
portuguese,3,4.666666666666667
gyu,2,5.0
hokkaido,2,5.0
soya,2,4.5
kurobuta,1,5.0
oshizushi,1,5.0
hojicha,1,5.0
