Dish,Count,Avg_Rating
creamsicle,95,4.873684210526315
meringue,95,4.673684210526316
tostada,93,4.720430107526883
swordfish,93,4.709677419354835
ranchero,92,4.706521739130433
congee,92,4.586956521739129
mascarpone,92,4.445652173913047
cocoa,92,4.304347826086954
focaccia,91,4.791208791208791
banchan,91,4.560439560439561
prawn,91,4.08791208791209
crudo,89,4.764044943820227
oreos,88,4.784090909090908
omlette,87,4.620689655172413
tamarind,87,4.551724137931035
lychee,86,4.872093023255813
sicilian,86,4.41860465116279
pierogi,84,4.904761904761905
kabab,84,4.702380952380951
chocolat,83,4.650602409638555
crumble,83,4.578313253012049
tibs,83,4.216867469879519
horchata,82,4.804878048780486
pomegranate,82,4.780487804878049
whisky,81,4.456790123456789
panang,80,4.7375
broccolini,79,4.873417721518986
santa,79,4.582278481012659
leche,79,4.481012658227846
poblano,78,4.846153846153845
scottish,78,4.7948717948717965
sherry,77,4.83116883116883
butterscotch,76,4.842105263157895
caviar,75,4.76
fresca,74,4.7162162162162184
turkish,74,4.459459459459459
farro,73,4.808219178082193
rangoon,73,4.56164383561644
swiss,69,4.768115942028987
macaroon,69,4.753623188405799
pearl,69,4.739130434782608
mussel,69,4.6521739130434785
ebi,69,4.376811594202897
pittsburgh,68,4.911764705882352
korma,67,4.835820895522388
burrata,67,4.776119402985074
marmalade,66,4.893939393939393
tonkatsu,66,4.727272727272729
slush,65,4.861538461538462
gai,65,4.6461538461538465
schnitzel,64,4.875
americano,64,4.78125
hakka,64,4.59375
unicorn,64,4.3125
souvlaki,63,4.746031746031748
alaskan,63,4.555555555555555
volcano,62,4.887096774193548
tortellini,62,4.629032258064516
lava,62,4.499999999999998
diablo,61,4.688524590163935
sakura,60,4.783333333333333
poivre,60,4.700000000000001
icecream,60,4.666666666666665
kofta,59,4.661016949152543
peppermint,59,4.627118644067798
canadian,59,4.610169491525426
tiki,58,4.810344827586209
yakitori,58,4.500000000000001
wellington,58,4.499999999999998
katsu,57,4.491228070175438
toronto,57,4.438596491228071
ohio,56,4.857142857142856
chive,56,4.767857142857141
aburi,56,4.696428571428571
parmigiana,55,4.672727272727273
acai,55,4.527272727272729
manchurian,55,4.5272727272727264
tomatillo,54,4.7592592592592595
buttercream,54,4.666666666666666
singapore,54,4.629629629629629
beurre,53,4.867924528301887
cleveland,53,4.830188679245281
peppercorn,53,4.735849056603773
fog,52,4.6923076923076925
hibiscus,51,4.784313725490197
manchego,50,4.8999999999999995
arizona,50,4.64
arancini,49,4.7346938775510194
moco,49,4.6938775510204085
malai,49,4.26530612244898
tempeh,49,4.183673469387754
pilsner,48,4.895833333333332
cardamom,48,4.791666666666669
tikka,47,4.914893617021278
steakburger,46,4.891304347826086
pacific,46,4.543478260869565
taiwanese,46,4.282608695652173
lumpia,45,4.799999999999999
salade,45,4.644444444444445
gelee,45,4.422222222222221
croquette,44,4.659090909090909
pomodoro,43,4.883720930232557
diavolo,43,4.744186046511628
kobe,43,4.627906976744185
moroccan,42,4.857142857142857
kalbi,41,4.7560975609756095
laksa,41,4.512195121951219
multigrain,40,4.800000000000002
bingsu,40,4.775
mochi,40,4.4
pappardelle,39,4.897435897435898
gastrique,39,4.897435897435898
adobo,38,4.7631578947368425
hawaii,37,4.891891891891892
chicharron,37,4.72972972972973
tataki,37,4.702702702702703
chix,37,4.540540540540539
relleno,37,4.324324324324325
thali,36,4.361111111111111
guava,35,4.771428571428571
tapenade,35,4.199999999999999
langoustine,34,4.794117647058823
jackfruit,34,4.764705882352941
pakora,34,4.470588235294116
chirashi,34,4.205882352941177
tagliatelle,33,4.848484848484849
piggy,33,4.454545454545455
poppyseed,33,4.303030303030303
cruffin,33,4.0
tobiko,32,4.875
kiwi,32,4.875
shiso,31,4.709677419354837
tapioca,31,4.483870967741935
butterfly,31,3.5806451612903225
yaki,30,4.666666666666667
zaatar,29,4.6896551724137945
agua,29,4.275862068965517
szechuan,28,4.785714285714286
gingerbread,28,4.714285714285714
ontario,28,4.321428571428572
jerusalem,27,4.555555555555555
siu,27,4.407407407407408
mignonette,26,4.6923076923076925
takoyaki,26,4.6923076923076925
ribbon,26,4.346153846153846
liqueur,25,4.84
sichuan,24,4.249999999999999
shanghai,23,4.869565217391305
macadamia,23,4.869565217391305
handroll,23,4.521739130434782
striploin,21,4.9523809523809526
currant,21,4.285714285714286
funghi,20,4.8
tarragon,20,4.75
omakase,20,4.65
cavatelli,18,4.944444444444445
ikura,18,4.777777777777778
teppanyaki,18,4.5
kalua,17,4.529411764705882
unagi,15,4.933333333333334
macchiato,15,4.866666666666666
onigiri,15,4.733333333333333
lollipop,15,4.266666666666667
slushie,14,4.428571428571429
scottsdale,13,4.923076923076923
rhubarb,13,4.615384615384616
yakisoba,12,5.0
sorbetto,12,4.416666666666666
okonomiyaki,10,5.0
donburi,10,4.5
portuguese,10,4.2
yuzu,9,5.0
togarashi,8,5.0
kouign,8,5.0
affogato,7,5.0
hokkaido,7,5.0
mocktail,6,5.0
kurobuta,6,5.0
soya,6,4.833333333333333
gyu,5,4.4
molcajete,5,4.2
sukiyaki,3,5.0
taiyaki,2,5.0
oshizushi,1,5.0
daifuku,1,4.0
